"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Mexico","2018","Total","Female","39","Data tabulated by year of registration","Final figure, complete","2020","1220","1,2"
"Mexico","2018","Total","Female","40","Data tabulated by year of registration","Final figure, complete","2020","1259","1,2"
"Mexico","2018","Total","Female","40 - 44","Data tabulated by year of registration","Final figure, complete","2020","7596","1,2"
"Mexico","2018","Total","Female","41","Data tabulated by year of registration","Final figure, complete","2020","1436","1,2"
"Mexico","2018","Total","Female","42","Data tabulated by year of registration","Final figure, complete","2020","1552","1,2"
"Mexico","2018","Total","Female","43","Data tabulated by year of registration","Final figure, complete","2020","1624","1,2"
"Mexico","2018","Total","Female","44","Data tabulated by year of registration","Final figure, complete","2020","1725","1,2"
"Mexico","2018","Total","Female","45","Data tabulated by year of registration","Final figure, complete","2020","1929","1,2"
"Mexico","2018","Total","Female","45 - 49","Data tabulated by year of registration","Final figure, complete","2020","10547","1,2"
"Mexico","2018","Total","Female","46","Data tabulated by year of registration","Final figure, complete","2020","1950","1,2"
"Mexico","2018","Total","Female","47","Data tabulated by year of registration","Final figure, complete","2020","2087","1,2"
"Mexico","2018","Total","Female","48","Data tabulated by year of registration","Final figure, complete","2020","2246","1,2"
"Mexico","2018","Total","Female","49","Data tabulated by year of registration","Final figure, complete","2020","2335","1,2"
"Mexico","2018","Total","Female","50","Data tabulated by year of registration","Final figure, complete","2020","2533","1,2"
"Mexico","2018","Total","Female","50 - 54","Data tabulated by year of registration","Final figure, complete","2020","14493","1,2"
"Mexico","2018","Total","Female","51","Data tabulated by year of registration","Final figure, complete","2020","2682","1,2"
"Mexico","2018","Total","Female","52","Data tabulated by year of registration","Final figure, complete","2020","2883","1,2"
"Mexico","2018","Total","Female","53","Data tabulated by year of registration","Final figure, complete","2020","3084","1,2"
"Mexico","2018","Total","Female","54","Data tabulated by year of registration","Final figure, complete","2020","3311","1,2"
"Mexico","2018","Total","Female","55","Data tabulated by year of registration","Final figure, complete","2020","3401","1,2"
"Mexico","2018","Total","Female","55 - 59","Data tabulated by year of registration","Final figure, complete","2020","19294","1,2"
"Mexico","2018","Total","Female","56","Data tabulated by year of registration","Final figure, complete","2020","3640","1,2"
"Mexico","2018","Total","Female","57","Data tabulated by year of registration","Final figure, complete","2020","3821","1,2"
"Mexico","2018","Total","Female","58","Data tabulated by year of registration","Final figure, complete","2020","4160","1,2"
"Mexico","2018","Total","Female","59","Data tabulated by year of registration","Final figure, complete","2020","4272","1,2"
"Mexico","2018","Total","Female","60","Data tabulated by year of registration","Final figure, complete","2020","4369","1,2"
"Mexico","2018","Total","Female","60 - 64","Data tabulated by year of registration","Final figure, complete","2020","23839","1,2"
"Mexico","2018","Total","Female","61","Data tabulated by year of registration","Final figure, complete","2020","4601","1,2"
"Mexico","2018","Total","Female","62","Data tabulated by year of registration","Final figure, complete","2020","4936","1,2"
"Mexico","2018","Total","Female","63","Data tabulated by year of registration","Final figure, complete","2020","4976","1,2"
"Mexico","2018","Total","Female","64","Data tabulated by year of registration","Final figure, complete","2020","4957","1,2"
"Mexico","2018","Total","Female","65","Data tabulated by year of registration","Final figure, complete","2020","5081","1,2"
"Mexico","2018","Total","Female","65 - 69","Data tabulated by year of registration","Final figure, complete","2020","26505","1,2"
"Mexico","2018","Total","Female","66","Data tabulated by year of registration","Final figure, complete","2020","5093","1,2"
"Mexico","2018","Total","Female","67","Data tabulated by year of registration","Final figure, complete","2020","5452","1,2"
"Mexico","2018","Total","Female","68","Data tabulated by year of registration","Final figure, complete","2020","5472","1,2"
"Mexico","2018","Total","Female","69","Data tabulated by year of registration","Final figure, complete","2020","5407","1,2"
"Mexico","2018","Total","Female","70","Data tabulated by year of registration","Final figure, complete","2020","5579","1,2"
"Mexico","2018","Total","Female","70 - 74","Data tabulated by year of registration","Final figure, complete","2020","29790","1,2"
"Mexico","2018","Total","Female","71","Data tabulated by year of registration","Final figure, complete","2020","5854","1,2"
"Mexico","2018","Total","Female","72","Data tabulated by year of registration","Final figure, complete","2020","6145","1,2"
"Mexico","2018","Total","Female","73","Data tabulated by year of registration","Final figure, complete","2020","6115","1,2"
"Mexico","2018","Total","Female","74","Data tabulated by year of registration","Final figure, complete","2020","6097","1,2"
"Mexico","2018","Total","Female","75","Data tabulated by year of registration","Final figure, complete","2020","6644","1,2"
"Mexico","2018","Total","Female","75 - 79","Data tabulated by year of registration","Final figure, complete","2020","33974","1,2"
"Mexico","2018","Total","Female","76","Data tabulated by year of registration","Final figure, complete","2020","6473","1,2"
"Mexico","2018","Total","Female","77","Data tabulated by year of registration","Final figure, complete","2020","7001","1,2"
"Mexico","2018","Total","Female","78","Data tabulated by year of registration","Final figure, complete","2020","6951","1,2"
"Mexico","2018","Total","Female","79","Data tabulated by year of registration","Final figure, complete","2020","6905","1,2"
"Mexico","2018","Total","Female","80","Data tabulated by year of registration","Final figure, complete","2020","7159","1,2"
"Mexico","2018","Total","Female","80 - 84","Data tabulated by year of registration","Final figure, complete","2020","37484","1,2"
"Mexico","2018","Total","Female","81","Data tabulated by year of registration","Final figure, complete","2020","7247","1,2"
"Mexico","2018","Total","Female","82","Data tabulated by year of registration","Final figure, complete","2020","7872","1,2"
"Mexico","2018","Total","Female","83","Data tabulated by year of registration","Final figure, complete","2020","7651","1,2"
"Mexico","2018","Total","Female","84","Data tabulated by year of registration","Final figure, complete","2020","7555","1,2"
"Mexico","2018","Total","Female","85","Data tabulated by year of registration","Final figure, complete","2020","7269","1,2"
"Mexico","2018","Total","Female","85 - 89","Data tabulated by year of registration","Final figure, complete","2020","35650","1,2"
"Mexico","2018","Total","Female","86","Data tabulated by year of registration","Final figure, complete","2020","6877","1,2"
"Mexico","2018","Total","Female","87","Data tabulated by year of registration","Final figure, complete","2020","7872","1,2"
"Mexico","2018","Total","Female","88","Data tabulated by year of registration","Final figure, complete","2020","7489","1,2"
"Mexico","2018","Total","Female","89","Data tabulated by year of registration","Final figure, complete","2020","6143","1,2"
"Mexico","2018","Total","Female","90","Data tabulated by year of registration","Final figure, complete","2020","5630","1,2"
"Mexico","2018","Total","Female","90 - 94","Data tabulated by year of registration","Final figure, complete","2020","24563","1,2"
"Mexico","2018","Total","Female","91","Data tabulated by year of registration","Final figure, complete","2020","5247","1,2"
"Mexico","2018","Total","Female","92","Data tabulated by year of registration","Final figure, complete","2020","5374","1,2"
"Mexico","2018","Total","Female","93","Data tabulated by year of registration","Final figure, complete","2020","4622","1,2"
"Mexico","2018","Total","Female","94","Data tabulated by year of registration","Final figure, complete","2020","3690","1,2"
"Mexico","2018","Total","Female","95","Data tabulated by year of registration","Final figure, complete","2020","3240","1,2"
"Mexico","2018","Total","Female","95 - 99","Data tabulated by year of registration","Final figure, complete","2020","10753","1,2"
"Mexico","2018","Total","Female","96","Data tabulated by year of registration","Final figure, complete","2020","2566","1,2"
"Mexico","2018","Total","Female","97","Data tabulated by year of registration","Final figure, complete","2020","2167","1,2"
"Mexico","2018","Total","Female","98","Data tabulated by year of registration","Final figure, complete","2020","1753","1,2"
"Mexico","2018","Total","Female","99","Data tabulated by year of registration","Final figure, complete","2020","1027","1,2"
"Mexico","2018","Total","Female","100 +","Data tabulated by year of registration","Final figure, complete","2020","2744","1,2"
"Mexico","2018","Total","Female","Unknown","Data tabulated by year of registration","Final figure, complete","2020","60","1,2"
